NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
553.521;11;313;4,0000;23,2000;Kg;18,0000;0,0000;20;5102;33,3300
553.522;1;442;1,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
553.522;2;456;2,0000;30,8600;Un;0,0000;0,0000;00;5102;0,0000
553.522;3;918;1,0000;47,2000;Un;18,0000;0,0000;60;5405;0,0000
553.522;4;500;5,0000;36,1500;Kg;18,0000;0,0000;20;5102;61,1100
553.522;5;509;2,4300;8,2600;Kg;18,0000;0,0000;20;5102;61,1100
553.522;6;508;2,2400;7,8000;Kg;18,0000;0,0000;20;5102;61,1100
553.522;7;505;12,4700;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.522;8;507;12,0000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.522;9;435;1,0000;26,4500;Un;18,0000;0,0000;20;5102;12,0000
553.523;1;503;10,0000;43,9700;Kg;18,0000;0,0000;20;5102;61,1100
553.523;2;224;2,5000;19,0700;Kg;0,0000;0,0000;00;5102;0,0000
553.523;3;507;3,3000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.523;4;267;1,0000;25,4100;Un;18,0000;0,0000;20;5102;33,3300
553.525;1;193;12,0000;11,7500;Lt;18,0000;0,0000;20;5102;33,3300
553.525;2;442;1,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
553.526;1;412;1,0000;7,9300;Kg;18,0000;3,0000;20;5102;33,3300
553.526;2;300;3,0000;7,1700;Un;0,0000;3,0000;60;5405;0,0000
553.526;3;302;1,0000;42,0600;Bd;18,0000;3,0000;20;5102;33,3300
553.526;4;712;1,1200;30,0000;Kg;18,0000;3,0000;20;5102;61,1100
553.526;5;319;1,0000;44,0800;Bd;18,0000;3,0000;20;5102;33,3300
553.526;6;410;1,0000;9,7000;Kg;18,0000;3,0000;20;5102;33,3300
553.526;7;411;1,0000;9,7000;Kg;18,0000;3,0000;20;5102;33,3300
553.526;8;440;1,0000;30,2100;Bd;0,0000;3,0000;00;5102;0,0000
553.526;9;376;1,0000;27,8400;Un;12,0000;3,0000;00;5102;0,0000
553.526;10;378;1,0000;23,2500;Un;18,0000;3,0000;20;5102;33,3300
553.526;11;435;1,0000;26,4500;Un;18,0000;3,0000;20;5102;12,0000
553.526;12;436;5,0000;35,5600;Un;0,0000;3,0000;00;5102;0,0000
553.526;13;124;1,0000;16,4700;Un;18,0000;3,0000;20;5102;33,3300
553.526;14;108;3,0000;16,0000;Un;18,0000;3,0000;20;5102;33,3300
553.526;15;122;16,6500;35,3100;Kg;12,0000;3,0000;00;5102;0,0000
553.526;16;156;1,0000;34,9800;Un;18,0000;3,0000;20;5102;33,3300
553.526;17;150;0,6600;38,2800;Kg;18,0000;3,0000;20;5102;33,3300
553.526;18;250;0,5040;74,9000;Kg;0,0000;3,0000;60;5405;0,0000
553.527;1;453;1,0000;27,3700;Un;0,0000;0,0000;00;5102;0,0000
553.527;2;224;2,5000;19,0700;Kg;0,0000;0,0000;00;5102;0,0000
553.527;3;100;4,2000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.658;1;126;10,0000;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.658;2;160;2,0000;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
553.658;3;497;0,6800;68,2000;Kg;18,0000;0,0000;20;5102;33,3300
553.658;4;445;1,0000;19,5500;Un;18,0000;0,0000;20;5102;33,3300
553.658;5;156;1,0000;34,9800;Un;18,0000;0,0000;20;5102;33,3300
553.528;1;487;30,0000;10,8600;Un;18,0000;3,0000;00;5102;0,0000
553.528;2;379;3,0000;11,3100;Un;18,0000;3,0000;20;5102;61,1100
553.528;3;170;50,0000;32,9400;Kg;12,0000;3,0000;00;5102;0,0000
553.528;4;479;5,0000;87,3200;Kg;18,0000;3,0000;20;5102;33,3300
553.529;1;154;50,0000;9,4700;Un;18,0000;0,0000;20;5102;33,3300
553.529;2;170;30,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.529;3;182;40,0000;2,7500;Un;0,0000;0,0000;60;5405;0,0000
553.529;4;122;12,3300;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.529;5;126;1,7300;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.529;6;719;1,0400;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
553.530;1;445;6,0000;19,5500;Un;18,0000;0,0000;20;5102;33,3300
553.530;2;108;4,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.530;3;105;4,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.530;4;135;4,0000;97,7000;Bd;12,0000;0,0000;00;5102;0,0000
553.530;5;319;4,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
553.530;6;2.027;4,0000;9,7000;Un;12,0000;0,0000;00;5102;0,0000
553.530;7;343;2,0000;49,8800;Un;18,0000;0,0000;20;5102;33,3300
553.530;8;122;20,5500;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.530;9;150;5,7900;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
553.530;10;126;0,8100;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.530;11;161;4,9000;45,3600;Kg;18,0000;0,0000;20;5102;33,3300
553.530;12;310;1,0800;14,5100;Kg;18,0000;0,0000;20;5102;33,3300
553.530;13;311;1,0900;18,8600;Kg;18,0000;0,0000;20;5102;33,3300
553.531;1;801;0,7500;41,3000;Kg;18,0000;0,0000;20;5102;33,3300
553.531;2;160;1,9500;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
553.531;3;125;1,0000;45,4700;Un;18,0000;0,0000;20;5102;33,3300
553.531;4;143;2,6800;55,4400;Kg;12,0000;0,0000;00;5102;0,0000
553.532;1;801;0,7500;41,3000;Kg;18,0000;0,0000;20;5102;33,3300
553.532;2;160;1,9500;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
553.532;3;125;1,0000;45,4700;Un;18,0000;0,0000;20;5102;33,3300
553.532;4;122;1,8980;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.533;1;801;0,7500;41,3000;Kg;18,0000;0,0000;20;5102;33,3300
553.533;2;160;1,9500;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
553.533;3;125;1,0000;45,4700;Un;18,0000;0,0000;20;5102;33,3300
553.533;4;122;1,8980;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.533;5;346;2,0000;12,6500;Un;18,0000;0,0000;00;5102;0,0000
553.534;1;267;1,0000;25,4100;Un;18,0000;0,0000;20;5102;33,3300
553.534;2;160;1,9500;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
553.534;3;125;1,0000;45,4700;Un;18,0000;0,0000;20;5102;33,3300
553.534;4;122;1,8980;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.534;5;346;2,0000;12,6500;Un;18,0000;0,0000;00;5102;0,0000
555.119;1;925;1,0000;22,6800;Un;18,0000;0,0000;20;5102;12,0000
555.119;2;922;1,0000;27,1100;Cx;18,0000;0,0000;20;5102;33,3300
555.119;3;100;2,0700;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
555.119;4;213;1,7700;19,6800;Kg;0,0000;0,0000;00;5102;0,0000
555.119;5;110;1,6300;35,6500;Kg;12,0000;0,0000;00;5102;0,0000
555.119;6;106;1,2500;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.689;1;2.100;2,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
553.690;1;2.336;2,0000;3,5000;Un;0,0000;0,0000;00;5102;0,0000
553.535;1;319;1,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
553.535;2;382;1,0000;53,5500;Un;18,0000;0,0000;20;5102;33,3300
553.535;3;196;2,5000;26,7900;Kg;18,0000;0,0000;20;5102;33,3300
553.535;4;837;1,0000;14,5100;Un;0,0000;0,0000;60;5405;0,0000
553.535;5;108;10,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.538;1;101;10,0000;4,9900;Un;0,0000;0,0000;60;5405;0,0000
553.538;2;283;2,0000;59,8000;Cx;0,0000;0,0000;60;5405;0,0000
553.538;3;378;1,0000;22,8500;Un;18,0000;0,0000;20;5102;33,3300
553.538;4;341;1,0000;19,2200;Un;18,0000;0,0000;00;5102;0,0000
553.538;5;100;4,1000;35,4000;Kg;12,0000;0,0000;00;5102;0,0000
553.538;6;290;4,4050;25,3400;Kg;18,0000;0,0000;20;5102;33,3300
553.538;7;203;3,7250;19,3900;Kg;0,0000;0,0000;60;5405;0,0000
553.538;8;483;2,3500;25,7700;Kg;18,0000;0,0000;20;5102;33,3300
553.538;9;117;1,7740;64,6600;Kg;18,0000;0,0000;20;5102;33,3300
553.540;1;408;1,0000;5,1000;Un;0,0000;0,0000;00;5102;0,0000
553.541;1;259;2,0000;50,7400;Un;18,0000;0,0000;20;5102;12,0000
553.544;1;1.389;4,0000;10,0000;Un;0,0000;0,0000;60;5405;0,0000
553.917;1;509;3,2000;8,2600;Kg;18,0000;0,0000;20;5102;61,1100
553.917;2;510;2,0500;16,8200;Kg;18,0000;0,0000;20;5102;61,1100
553.691;1;194;1,1540;53,1800;Kg;12,0000;0,0000;00;5102;0,0000
553.691;2;2.276;1,0000;8,1000;Un;0,0000;0,0000;60;5405;0,0000
553.691;3;353;1,0000;5,1300;Un;0,0000;0,0000;60;5405;0,0000
553.545;1;442;1,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
553.692;1;500;10,0000;37,5100;Kg;18,0000;0,0000;20;5102;61,1100
553.692;2;505;6,4900;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.546;1;122;8,3000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.546;2;307;1,0000;46,4000;Un;18,0000;0,0000;20;5102;33,3300
553.546;3;602;1,0000;52,2800;Un;18,0000;0,0000;20;5102;33,3300
553.547;1;170;5,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.548;1;220;5,0000;22,1600;Kg;0,0000;0,0000;60;5405;0,0000
553.549;1;357;3,0000;71,7600;Un;18,0000;1,0000;20;5102;61,1100
553.550;1;100;4,1500;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.550;2;213;3,2500;17,9600;Kg;0,0000;0,0000;00;5102;0,0000
553.550;3;106;0,6000;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.550;4;193;1,0000;11,7500;Lt;18,0000;0,0000;20;5102;33,3300
553.550;5;124;1,0000;16,4700;Un;18,0000;0,0000;20;5102;33,3300
553.550;6;108;1,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.550;7;1.389;5,0000;10,0000;Un;0,0000;0,0000;60;5405;0,0000
553.550;8;191;2,0000;13,9200;Lt;18,0000;0,0000;00;5102;0,0000
553.550;9;410;1,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
553.550;10;411;1,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
553.550;11;378;1,0000;23,2500;Un;18,0000;0,0000;20;5102;33,3300
553.551;1;2.100;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
553.552;1;2.339;1,0000;3,5000;Pç;0,0000;0,0000;00;5102;0,0000
553.693;1;442;1,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
553.693;2;126;0,9000;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.693;3;124;1,0000;16,4700;Un;18,0000;0,0000;20;5102;33,3300
553.693;4;374;1,0000;5,1900;Lt;18,0000;0,0000;20;5102;12,0000
553.693;5;365;1,0000;4,3700;Lt;18,0000;0,0000;00;5102;0,0000
553.693;6;378;2,0000;23,2500;Un;18,0000;0,0000;20;5102;33,3300
553.693;7;436;2,0000;35,5600;Un;0,0000;0,0000;00;5102;0,0000
553.693;8;227;5,0000;18,9900;Kg;0,0000;0,0000;60;5405;0,0000
553.693;9;312;0,3000;22,4300;Kg;18,0000;0,0000;20;5102;33,3300
553.693;10;122;4,1400;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.693;11;499;2,0000;6,3600;Kg;18,0000;0,0000;20;5102;33,3300
553.693;12;482;1,0000;4,1200;Un;12,0000;0,0000;00;5102;0,0000
553.693;13;310;0,6000;14,5100;Kg;18,0000;0,0000;20;5102;33,3300
553.693;14;402;2,2200;14,7500;Kg;18,0000;0,0000;20;5102;33,3300
553.693;15;502;1,0000;21,4700;Un;18,0000;0,0000;20;5102;61,1100
553.693;16;507;1,6000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.693;17;316;0,5800;14,5000;Kg;18,0000;0,0000;20;5102;33,3300
555.120;1;2.336;1,0000;3,5000;Un;0,0000;0,0000;00;5102;0,0000
555.143;1;427;5,0000;10,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.694;1;938;2,0000;17,3600;Un;18,0000;0,0000;00;5102;0,0000
553.694;2;324;0,1920;78,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.553;1;507;5,0000;21,0000;Kg;18,0000;0,0000;20;5102;61,1100
553.553;2;509;5,0000;8,4000;Kg;18,0000;0,0000;20;5102;61,1100
553.553;3;500;5,0000;37,8400;Kg;18,0000;0,0000;20;5102;61,1100
553.553;4;100;1,5120;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.695;1;117;2,1880;84,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.554;1;153;0,1600;89,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.555;1;119;1,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.555;2;563;1,0000;13,9000;Un;13,3300;0,0000;00;5102;0,0000
553.555;3;153;0,2340;70,6800;Kg;18,0000;0,0000;20;5102;33,3300
553.555;4;1.039;1,0000;11,5000;Un;0,0000;0,0000;60;5405;0,0000
553.556;1;446;15,0000;12,6600;Un;0,0000;0,0000;60;5405;0,0000
553.557;1;127;12,0000;25,9000;Un;0,0000;3,0000;20;5102;12,0000
553.696;1;135;6,0000;97,7000;Bd;12,0000;0,0000;00;5102;0,0000
553.696;2;170;10,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
555.121;1;2.100;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
553.558;1;122;8,2000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.558;2;213;3,4000;17,9600;Kg;0,0000;0,0000;00;5102;0,0000
553.558;3;925;3,0000;22,8000;Un;18,0000;0,0000;20;5102;12,0000
553.558;4;121;1,5000;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
553.697;1;177;25,0000;3,5000;Un;18,0000;3,0000;20;5102;33,3300
553.697;2;132;3,0000;38,2800;Bd;18,0000;3,0000;20;5102;33,3300
553.697;3;121;3,4500;30,9400;Kg;18,0000;3,0000;20;5102;33,3300
553.697;4;148;2,5800;38,2800;Kg;12,0000;3,0000;00;5102;0,0000
553.697;5;316;3,0000;14,5000;Kg;18,0000;3,0000;20;5102;33,3300
553.697;6;325;2,1100;57,1200;Kg;18,0000;3,0000;20;5102;33,3300
553.559;1;305;1,0000;18,8300;Cx;18,0000;0,0000;20;5102;61,1100
553.559;2;899;1,0000;40,2200;Un;18,0000;0,0000;20;5102;12,0000
553.560;1;684;4,0000;22,2300;Un;18,0000;0,0000;20;5102;33,3300
553.560;2;925;2,0000;22,8000;Un;18,0000;0,0000;20;5102;12,0000
553.561;1;224;2,5000;19,0700;Kg;0,0000;0,0000;00;5102;0,0000
553.561;2;110;3,4500;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
553.561;3;511;4,8000;18,9800;Kg;0,0000;0,0000;60;5405;0,0000
553.561;4;213;3,5000;17,9600;Kg;0,0000;0,0000;00;5102;0,0000
553.562;1;314;2,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
553.698;1;313;10,0000;23,2000;Kg;18,0000;0,0000;20;5102;33,3300
553.698;2;407;10,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
553.698;3;422;3,0000;10,5800;Un;0,0000;0,0000;20;5102;33,3300
553.698;4;418;15,0000;8,1900;Kg;18,0000;0,0000;20;5102;33,3300
553.698;5;224;2,5000;21,0600;Kg;0,0000;0,0000;00;5102;0,0000
553.698;6;490;1,0000;22,8000;Kg;0,0000;0,0000;00;5102;0,0000
553.699;1;122;16,7000;35,3100;Kg;12,0000;3,0000;00;5102;0,0000
553.699;2;110;3,2600;36,2300;Kg;12,0000;3,0000;00;5102;0,0000
553.699;3;121;0,5000;30,9400;Kg;18,0000;3,0000;20;5102;33,3300
553.699;4;227;5,0000;18,9900;Kg;0,0000;3,0000;60;5405;0,0000
553.699;5;170;5,0000;32,9400;Kg;12,0000;3,0000;00;5102;0,0000
553.699;6;391;24,0000;2,7000;Lt;0,0000;3,0000;60;5405;0,0000
553.699;7;181;1,7400;42,1200;Kg;18,0000;3,0000;20;5102;33,3300
553.700;1;173;1,0000;13,6200;Kg;18,0000;3,0000;20;5102;61,1100
555.122;1;567;0,2680;77,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.564;1;2.027;2,0000;9,7000;Un;12,0000;0,0000;00;5102;0,0000
553.701;1;106;1,1720;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.701;2;654;1,0000;9,7000;Un;0,0000;0,0000;60;5405;0,0000
553.701;3;1.136;1,3540;41,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.701;4;2.407;1,0000;29,6000;Un;0,0000;0,0000;00;5102;0,0000
553.566;1;134;1,0000;27,0300;Un;18,0000;0,0000;20;5102;33,3300
553.566;2;243;1,0000;76,0600;Kg;0,0000;0,0000;00;5102;0,0000
553.566;3;196;0,9800;27,1500;Kg;18,0000;0,0000;20;5102;33,3300
553.566;4;499;5,0000;6,7000;Kg;18,0000;0,0000;20;5102;33,3300
553.566;5;902;1,0000;14,4000;Cx;18,0000;0,0000;20;5102;33,3300
553.567;1;110;1,1820;41,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.567;2;110;1,0160;41,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.567;3;110;1,0620;41,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.569;1;212;0,1060;102,5000;Kg;0,0000;0,0000;00;5102;0,0000
553.569;2;511;0,1040;31,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.569;3;252;0,1040;129,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.569;4;294;0,1080;44,5000;Kg;0,0000;0,0000;60;5405;0,0000
553.569;5;221;0,1060;39,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.569;6;169;0,3280;70,8000;Kg;18,0000;0,0000;20;5102;33,3300
553.569;7;162;0,2880;45,3600;Kg;18,0000;0,0000;00;5102;0,0000
553.569;8;151;0,2960;74,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.569;9;130;0,1560;56,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.569;10;719;0,1600;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
553.569;11;113;1,0000;16,5000;Un;18,0000;0,0000;20;5102;33,3300
553.569;12;194;0,9780;53,1800;Kg;12,0000;0,0000;00;5102;0,0000
553.569;13;958;1,0000;10,0000;Un;0,0000;0,0000;00;5102;0,0000
553.570;1;290;0,5760;25,0500;Kg;18,0000;0,0000;20;5102;33,3300
553.571;1;453;1,0000;27,3700;Un;0,0000;0,0000;00;5102;0,0000
555.144;1;148;24,2000;38,2800;Kg;12,0000;0,0000;00;5102;0,0000
553.702;1;418;1,0000;8,1900;Kg;18,0000;0,0000;20;5102;33,3300
553.702;2;407;1,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
553.572;1;117;5,9800;62,0000;Kg;18,0000;3,0000;20;5102;33,3300
553.572;2;181;3,0000;42,1200;Kg;18,0000;3,0000;20;5102;33,3300
553.572;3;314;1,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
553.572;4;328;1,0000;52,4600;Un;18,0000;3,0000;20;5102;33,3300
553.572;5;992;2,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
553.572;6;290;2,1450;25,0500;Kg;18,0000;3,0000;20;5102;33,3300
553.572;7;232;5,0000;23,4400;Kg;0,0000;3,0000;60;5405;0,0000
553.572;8;348;1,0000;10,3200;Un;18,0000;3,0000;20;5102;12,0000
553.572;9;2.277;8,0000;9,5000;Un;12,0000;3,0000;00;5102;0,0000
553.572;10;1.132;2,0000;24,9000;Un;0,0000;3,0000;60;5405;0,0000
553.572;11;610;2,0000;43,0000;Un;0,0000;3,0000;60;5405;0,0000
553.572;12;497;0,0920;68,2000;Kg;18,0000;3,0000;20;5102;33,3300
553.572;13;497;0,0940;68,2000;Kg;18,0000;3,0000;20;5102;33,3300
553.572;14;471;1,0000;19,0900;Un;0,0000;3,0000;60;5405;0,0000
553.572;15;490;0,3000;22,8000;Kg;0,0000;3,0000;00;5102;0,0000
553.572;16;513;1,0000;17,0000;Un;0,0000;3,0000;00;5102;0,0000
553.703;1;442;3,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
553.703;2;460;3,0000;45,0300;Bd;18,0000;0,0000;20;5102;33,3300
553.703;3;341;2,0000;18,8400;Un;18,0000;0,0000;00;5102;0,0000
553.703;4;352;1,0000;17,4800;Un;18,0000;0,0000;00;5102;0,0000
553.703;5;305;1,0000;18,8300;Cx;18,0000;0,0000;20;5102;61,1100
553.703;6;908;1,0000;19,4300;Cx;18,0000;0,0000;00;5102;0,0000
553.573;1;126;30,1500;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.573;2;365;3,0000;4,3700;Lt;18,0000;0,0000;00;5102;0,0000
553.573;3;352;4,0000;17,4800;Un;18,0000;0,0000;00;5102;0,0000
553.573;4;170;100,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.573;5;119;13,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.573;6;154;36,0000;9,4700;Un;18,0000;0,0000;20;5102;33,3300
555.123;1;992;3,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
553.574;1;217;3,4900;29,1000;Kg;0,0000;0,0000;60;5405;0,0000
553.574;2;927;1,0000;30,1600;Cx;18,0000;0,0000;20;5102;33,3300
553.574;3;114;3,6300;37,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.574;4;106;1,1500;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.574;5;836;3,0000;26,5000;Un;0,0000;0,0000;60;5405;0,0000
553.574;6;910;1,0000;10,9000;Un;0,0000;0,0000;60;5405;0,0000
553.574;7;799;1,0000;19,2300;Un;0,0000;0,0000;00;5102;0,0000
553.574;8;220;5,0000;22,1600;Kg;0,0000;0,0000;60;5405;0,0000
553.574;9;299;1,4150;46,4000;Kg;0,0000;0,0000;60;5405;0,0000
553.574;10;277;5,0000;22,3100;Kg;0,0000;0,0000;00;5102;0,0000
553.574;11;503;5,0000;44,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.574;12;507;5,3800;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.574;13;505;5,0000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.574;14;442;1,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
553.574;15;155;1,0000;34,9800;Kg;18,0000;0,0000;20;5102;33,3300
553.876;1;356;30,0000;10,5200;Un;0,0000;1,0000;60;5405;0,0000
553.876;2;487;6,0000;11,0400;Un;18,0000;0,0000;00;5102;0,0000
553.876;3;168;1,0000;88,2000;Cx;18,0000;0,0000;20;5102;61,1100
553.576;1;435;2,0000;26,4500;Un;18,0000;0,0000;20;5102;12,0000
553.576;2;503;5,0000;44,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.576;3;505;2,1500;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.576;4;319;1,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
553.576;5;307;1,0000;46,4000;Un;18,0000;0,0000;20;5102;33,3300
553.576;6;343;1,0000;49,8800;Un;18,0000;0,0000;20;5102;33,3300
553.576;7;328;1,0000;52,4600;Un;18,0000;0,0000;20;5102;33,3300
553.576;8;170;5,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.576;9;950;5,0000;10,0000;Un;18,0000;0,0000;00;5102;0,0000
553.576;10;150;5,9500;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
553.576;11;117;3,7000;62,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.576;12;121;5,0400;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
553.576;13;148;6,3000;38,2800;Kg;12,0000;0,0000;00;5102;0,0000
553.576;14;125;3,0000;45,4700;Un;18,0000;0,0000;20;5102;33,3300
553.576;15;126;0,8500;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.576;16;122;16,5000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.576;17;325;0,2450;57,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.576;18;497;0,3100;68,2000;Kg;18,0000;0,0000;20;5102;33,3300
553.704;1;796;0,5680;28,8000;Kg;0,0000;0,0000;00;5102;0,0000
553.704;2;990;0,2040;62,6400;Kg;0,0000;0,0000;60;5405;0,0000
553.704;3;272;0,3100;41,7600;Kg;0,0000;0,0000;60;5405;0,0000
553.704;4;299;0,1060;46,4000;Kg;0,0000;0,0000;60;5405;0,0000
553.704;5;159;0,1160;37,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.704;6;122;0,4180;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.704;7;219;0,2080;27,0000;Kg;0,0000;0,0000;00;5102;0,0000
553.704;8;845;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
553.704;9;2.100;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
553.578;1;200;10,0000;11,5000;Un;18,0000;0,0000;60;5405;0,0000
553.578;2;122;4,0000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.578;3;119;4,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.579;1;314;3,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
553.579;2;148;9,8500;38,2800;Kg;12,0000;3,0000;00;5102;0,0000
553.580;1;148;10,5500;38,2800;Kg;12,0000;0,0000;00;5102;0,0000
553.581;1;148;25,8000;38,2800;Kg;12,0000;3,0000;00;5102;0,0000
553.581;2;167;2,6100;46,6800;Kg;18,0000;3,0000;20;5102;33,3300
553.581;3;166;7,0600;49,5100;Kg;18,0000;3,0000;20;5102;33,3300
553.581;4;121;15,8540;30,9400;Kg;18,0000;3,0000;20;5102;33,3300
553.582;1;122;49,3500;35,3100;Kg;12,0000;3,0000;00;5102;0,0000
553.583;1;196;22,7500;27,1500;Kg;18,0000;0,0000;20;5102;33,3300
553.583;2;315;2,2000;30,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.583;3;126;8,3600;12,0600;Kg;18,0000;0,0000;20;5102;33,3300
555.124;1;196;4,9500;26,7900;Kg;18,0000;0,0000;20;5102;33,3300
555.124;2;148;5,5000;38,2800;Kg;12,0000;0,0000;00;5102;0,0000
553.705;1;122;49,5000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.705;2;117;2,5600;62,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.705;3;121;2,5500;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
553.705;4;126;1,6900;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.705;5;316;1,0200;14,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.705;6;484;1,1000;55,5100;Kg;18,0000;0,0000;20;5102;33,3300
553.705;7;485;1,1000;98,2800;Kg;18,0000;0,0000;00;5102;0,0000
